USAF WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H VSB MW MW MW MW AW AW AW AW W TEMP DEWP SLP ALT STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727930 24233 201410060553 350 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 61 56 1019.7 30.10 1003.5 73 61 0.00 ***** ***** ***** ** 
727930 24233 201410060600 350 3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 61 56 1019.7 ***** 1002.9 73 54 ***** ***** ***** ***** ** 
727930 24233 201410060653 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 62 56 1019.2 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410060753 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 59 56 1019.2 30.08 1002.8 75 53 0.00 ***** ***** ***** ** 
727930 24233 201410060759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 75 *** ***** ***** 0.00 ***** 0 
727930 24233 201410060853 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 58 55 1019.4 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410060953 060 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 60 56 1019.0 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061053 040 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 59 55 1018.8 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061153 *** 0 *** 722 SCT * * * 4.0 ** ** ** ** 10 ** ** ** * 56 54 1019.0 30.08 1002.8 62 56 0.00 ***** ***** ***** ** 
727930 24233 201410061200 *** 0 *** *** SCT * * * 3.8 10 ** ** ** ** ** ** ** * 56 54 1019.0 ***** 1002.3 75 56 ***** ***** ***** ***** ** 
727930 24233 201410061251 360 3 *** 1 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 57 57 ****** 30.07 1002.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201410061253 360 3 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 58 57 1018.5 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061353 *** 0 *** 1 OBS * * * 0.5 ** ** ** ** 30 ** ** ** * 56 55 1018.7 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061453 050 3 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 58 57 1018.6 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061553 *** 0 *** 1 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 59 58 1018.6 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061653 *** 0 *** 1 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 59 58 1019.1 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061753 280 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 63 60 1018.7 30.07 1002.5 63 56 0.00 ***** ***** ***** ** 
727930 24233 201410061800 280 3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 63 60 1018.7 ***** 1001.9 63 56 ***** ***** ***** ***** ** 
727930 24233 201410061853 260 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 69 59 1018.2 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410061953 290 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 71 59 1017.8 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410062053 360 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 77 57 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410062153 340 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 77 58 1016.8 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410062253 360 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 78 59 1016.4 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410062353 360 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 76 59 1016.2 30.00 1000.1 78 64 0.00 ***** ***** ***** ** 
727930 24233 201410070000 360 10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 76 59 1016.2 ***** 999.6 78 56 ***** ***** ***** ***** ** 
727930 24233 201410070053 360 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 74 58 1016.1 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410070153 350 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 69 60 1016.1 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410070253 350 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 66 59 1016.1 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410070353 020 14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 66 58 1016.2 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410070453 010 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 65 58 1016.1 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410070553 360 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 63 58 1015.9 29.99 999.8 76 63 0.00 ***** ***** ***** ** 
727930 24233 201410070600 360 9 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 58 1015.9 ***** 999.3 76 56 ***** ***** ***** ***** ** 
727930 24233 201410070653 360 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 62 58 1015.6 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410070753 010 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 61 58 1015.6 29.98 999.4 78 56 0.00 ***** ***** ***** ** 
727930 24233 201410070759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 78 *** ***** ***** 0.00 ***** 0 
727930 24233 201410070853 020 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 61 58 1015.6 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410070953 020 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 60 57 1015.3 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071053 340 3 *** 722 SCT * * * 7.0 ** ** ** ** ** ** ** ** * 58 56 1015.2 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071153 *** 0 *** 4 *** * * * 4.0 ** ** ** ** 10 ** ** ** * 58 56 1015.3 29.97 999.1 63 57 0.00 ***** ***** ***** ** 
727930 24233 201410071200 *** 0 *** *** OVC * * * 3.8 10 ** ** ** ** ** ** ** * 58 56 1015.3 ***** 998.6 78 57 ***** ***** ***** ***** ** 
727930 24233 201410071251 *** 0 *** 1 *** * * * 0.5 ** ** ** ** 10 ** ** ** * 57 55 ****** 29.96 998.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410071253 *** 0 *** 1 *** * * * 0.5 ** ** ** ** 10 ** ** ** * 58 56 1015.0 29.96 998.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071350 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 55 ****** 29.96 998.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410071353 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 56 1015.1 29.96 998.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071453 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 56 1015.4 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071553 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 57 1015.6 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071653 280 3 *** 2 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 59 57 1015.9 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071753 300 5 *** 2 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 59 58 1016.0 29.99 999.8 59 57 0.00 ***** ***** ***** ** 
727930 24233 201410071800 300 5 *** 4 OBS * * * 0.2 41 ** ** ** ** ** ** ** * 59 58 1016.0 ***** 999.3 63 57 ***** ***** ***** ***** ** 
727930 24233 201410071853 *** 0 *** 2 *** * * * 0.5 ** ** ** ** 10 ** ** ** * 60 58 1016.0 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410071953 160 5 *** 5 *** * * * 2.0 ** ** ** ** 10 ** ** ** * 61 58 1015.6 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410072053 *** 0 *** 6 *** * * * 2.5 ** ** ** ** 10 ** ** ** * 61 58 1015.2 29.96 998.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410072153 *** 0 *** 6 *** * * * 2.5 ** ** ** ** 10 ** ** ** * 61 58 1014.8 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410072253 *** 0 *** 6 *** * * * 2.5 ** ** ** ** 10 ** ** ** * 64 58 1014.6 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410072353 *** 0 *** 250 *** * * * 7.0 ** ** ** ** ** ** ** ** * 66 59 1014.1 29.93 997.8 66 59 0.00 ***** ***** ***** ** 
727930 24233 201410080000 *** 0 *** *** BKN * * * 6.9 ** ** ** ** ** ** ** ** * 66 59 1014.1 ***** 997.3 66 57 ***** ***** ***** ***** ** 
727930 24233 201410080053 300 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 64 58 1014.0 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410080153 *** 0 *** 27 *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 58 1013.9 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410080253 300 3 *** 29 *** * * * 10.0 ** ** ** ** ** ** ** ** * 61 57 1014.1 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410080353 *** 0 *** 33 *** * * * 10.0 ** ** ** ** ** ** ** ** * 60 57 1014.3 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410080453 *** 0 *** 37 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 56 1014.5 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410080553 360 7 *** 30 *** * * * 8.0 ** ** ** ** ** ** ** ** * 59 57 1014.8 29.95 998.4 66 58 0.00 ***** ***** ***** ** 
727930 24233 201410080600 360 7 *** *** BKN * * * 7.5 ** ** ** ** ** ** ** ** * 59 57 1014.8 ***** 997.9 66 57 ***** ***** ***** ***** ** 
727930 24233 201410080653 340 6 *** 25 *** * * * 6.0 ** ** ** ** 10 ** ** ** * 59 57 1014.9 29.96 998.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410080753 350 6 *** 2 *** * * * 5.0 ** ** ** ** 10 ** ** ** * 59 57 1015.0 29.96 998.8 66 57 0.00 ***** ***** ***** ** 
727930 24233 201410080759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 66 *** ***** ***** 0.00 ***** 0 
727930 24233 201410080853 *** 0 *** 2 *** * * * 0.5 ** ** ** ** 10 ** ** ** * 58 56 1015.4 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410080951 280 3 *** 1 OBS * * * 0.5 ** ** ** ** 30 ** ** ** * 57 57 ****** 29.98 999.4 *** *** ***** ***** ***** ***** ** 
727930 24233 201410080953 280 3 *** 1 OBS * * * 0.5 ** ** ** ** 30 ** ** ** * 58 56 1015.6 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081053 300 3 *** 2 OBS * * * 0.5 ** ** ** ** 30 ** ** ** * 57 56 1015.7 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081151 *** 0 *** 2 *** * * * 1.0 ** ** ** ** 10 ** ** ** * 57 57 ****** 29.98 999.4 *** *** ***** ***** ***** ***** ** 
727930 24233 201410081153 *** 0 *** 2 *** * * * 1.0 ** ** ** ** 10 ** ** ** * 58 57 1015.7 29.98 999.4 59 57 0.00 ***** ***** ***** ** 
727930 24233 201410081200 *** 0 *** *** OVC * * * 1.0 10 ** ** ** ** ** ** ** * 58 57 1015.7 ***** 998.9 66 57 ***** ***** ***** ***** ** 
727930 24233 201410081251 310 3 *** 4 *** * * * 0.8 ** ** ** ** 10 ** ** ** * 57 55 ****** 29.99 999.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410081253 310 3 *** 2 *** * * * 0.8 ** ** ** ** 10 ** ** ** * 57 56 1016.0 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081353 *** 0 *** 2 *** * * * 0.5 ** ** ** ** 10 ** ** ** * 57 56 1016.4 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081453 320 5 *** 21 *** * * * 2.0 ** ** ** ** 10 ** ** ** * 57 55 1016.6 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081553 030 6 *** 7 *** * * * 3.0 ** ** ** ** 10 ** ** ** * 58 55 1016.8 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081653 360 6 *** 6 *** * * * 4.0 ** ** ** ** 10 ** ** ** * 59 55 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081753 *** 0 *** 6 *** * * * 5.0 05 ** ** ** 05 ** ** ** * 60 55 1017.4 30.03 1001.1 60 56 0.00 ***** ***** ***** ** 
727930 24233 201410081800 *** 0 *** *** OVC * * * 5.0 05 ** ** ** ** ** ** ** * 60 55 1017.4 ***** 1000.6 60 56 ***** ***** ***** ***** ** 
727930 24233 201410081851 310 5 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** * 61 55 ****** 30.03 1001.1 *** *** ***** ***** ***** ***** ** 
727930 24233 201410081853 310 5 *** 150 *** * * * 6.0 ** ** ** ** 10 ** ** ** * 60 56 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410081953 280 3 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 57 1017.5 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410082053 300 6 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** * 64 56 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410082153 990 5 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 55 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410082253 350 8 *** 220 *** * * * 10.0 ** ** ** ** ** ** ** ** * 67 56 1017.3 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410082353 310 7 *** 220 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 56 1017.2 30.02 1000.8 69 60 0.00 ***** ***** ***** ** 
727930 24233 201410090000 310 7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 65 56 1017.2 ***** 1000.3 69 57 ***** ***** ***** ***** ** 
727930 24233 201410090053 310 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 63 55 1017.1 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410090153 320 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 59 55 1017.3 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410090253 360 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 59 55 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410090353 010 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 58 54 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410090453 040 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 59 56 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410090553 050 3 *** 722 CLR * * * 8.0 ** ** ** ** ** ** ** ** * 58 55 1017.5 30.03 1001.1 65 57 0.00 ***** ***** ***** ** 
727930 24233 201410090600 050 3 *** *** *** * * * 7.5 ** ** ** ** ** ** ** ** * 58 55 1017.5 ***** 1000.6 65 57 ***** ***** ***** ***** ** 
727930 24233 201410090653 *** 0 *** 722 SCT * * * 5.0 ** ** ** ** 10 ** ** ** * 56 54 1017.6 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410090657 330 3 *** 2 *** * * * 3.0 ** ** ** ** 10 ** ** ** * 55 54 ****** 30.04 1001.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201410090700 340 3 *** 1 OBS * * * 1.0 ** ** ** ** 10 ** ** ** * 55 54 ****** 30.04 1001.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201410090753 360 3 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 55 1017.7 30.04 1001.5 69 55 0.00 ***** ***** ***** ** 
727930 24233 201410090759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 69 *** ***** ***** 0.00 ***** 0 
727930 24233 201410090853 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 56 1017.8 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410090953 050 5 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 56 1017.7 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410091053 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 56 1017.7 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410091153 030 5 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 57 56 1017.7 30.04 1001.5 58 55 0.00 ***** ***** ***** ** 
727930 24233 201410091200 030 5 *** 4 OBS * * * 0.2 41 ** ** ** ** ** ** ** * 57 56 1017.7 ***** 1000.9 69 55 ***** ***** ***** ***** ** 
727930 24233 201410091253 360 5 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 56 55 1017.7 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410091353 310 3 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 56 55 1017.7 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410091451 *** 0 *** 1 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 55 55 ****** 30.04 1001.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201410091453 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 56 55 1018.0 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410091551 360 3 *** 1 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 55 55 ****** 30.06 1002.1 *** *** ***** ***** ***** ***** ** 
727930 24233 201410091553 *** 0 *** 1 OBS * * * 0.3 ** ** ** ** 51 30 ** ** * 56 55 1018.5 30.06 1002.1 *** *** 0.00T***** ***** ***** ** 
727930 24233 201410091651 *** 0 *** 1 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 55 55 ****** 30.07 1002.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201410091653 330 3 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 56 55 1018.8 30.07 1002.5 *** *** 0.00T***** ***** ***** ** 
727930 24233 201410091750 340 3 *** 3 *** * * * 1.0 ** ** ** ** 10 ** ** ** * 57 55 ****** 30.08 1002.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410091753 040 3 *** 3 *** * * * 1.0 ** ** ** ** 10 ** ** ** * 57 55 1018.9 30.07 1002.5 57 56 0.00 0.00T***** ***** ** 
727930 24233 201410091800 040 3 *** *** OVC * * * 1.0 10 ** ** ** ** ** ** ** * 57 55 1018.9 ***** 1001.9 58 56 ***** 0.00T***** ***** ** 
727930 24233 201410091853 *** 0 *** 6 *** * * * 4.0 ** ** ** ** 10 ** ** ** * 59 55 1018.9 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410091951 260 5 *** 250 *** * * * 6.0 05 ** ** ** ** ** ** ** * 61 55 ****** 30.06 1002.1 *** *** ***** ***** ***** ***** ** 
727930 24233 201410091953 260 5 *** 250 *** * * * 6.0 05 ** ** ** 05 ** ** ** * 61 56 1018.6 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410092053 310 7 *** 250 *** * * * 6.0 05 ** ** ** 05 ** ** ** * 62 55 1018.1 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410092153 270 7 *** 250 *** * * * 6.0 05 ** ** ** 05 ** ** ** * 61 55 1017.6 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410092253 280 6 *** 3 *** * * * 5.0 ** ** ** ** 10 ** ** ** * 58 54 1017.5 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410092300 280 5 *** 250 *** * * * 5.0 ** ** ** ** 10 ** ** ** * 57 55 ****** 30.03 1001.1 *** *** ***** ***** ***** ***** ** 
727930 24233 201410092353 290 3 *** 722 SCT * * * 7.0 ** ** ** ** ** ** ** ** * 61 55 1017.3 30.03 1001.1 63 57 0.00 ***** ***** ***** ** 
727930 24233 201410100000 290 3 *** *** SCT * * * 6.9 ** ** ** ** ** ** ** ** * 61 55 1017.3 ***** 1000.6 63 55 ***** ***** ***** ***** ** 
727930 24233 201410100053 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 60 55 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410100153 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 56 54 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410100253 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 56 53 1017.2 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410100353 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 57 53 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410100453 030 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 59 53 1017.3 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410100553 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 56 53 1017.4 30.03 1001.1 61 56 0.00 ***** ***** ***** ** 
727930 24233 201410100600 *** 0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 53 1017.4 ***** 1000.6 61 55 ***** ***** ***** ***** ** 
727930 24233 201410100653 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 54 52 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410100753 *** 0 *** 722 CLR * * * 8.0 ** ** ** ** ** ** ** ** * 52 50 1017.7 30.03 1001.1 63 52 0.00 ***** ***** ***** ** 
727930 24233 201410100759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 63 *** ***** ***** 0.00T***** 0 
727930 24233 201410100851 170 3 *** 722 *** * * * 5.0 ** ** ** ** 31 ** ** ** * 52 50 ****** 30.03 1001.1 *** *** ***** ***** ***** ***** ** 
727930 24233 201410100853 170 3 *** 722 SCT * * * 5.0 ** ** ** ** 31 ** ** ** * 51 50 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410100953 *** 0 *** 722 SCT * * * 0.8 ** ** ** ** 31 ** ** ** * 50 50 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101053 150 5 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 52 51 1017.3 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101153 140 6 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 52 51 1017.4 30.03 1001.1 55 50 0.00 ***** ***** ***** ** 
727930 24233 201410101200 140 6 *** 4 OBS * * * 0.2 41 ** ** ** ** ** ** ** * 52 51 1017.4 ***** 1000.6 63 50 ***** ***** ***** ***** ** 
727930 24233 201410101251 220 6 *** 1 *** * * * 0.1 ** ** ** ** 30 ** ** ** * 52 52 ****** 30.04 1001.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201410101253 210 6 *** 1 OBS * * * 0.1 ** ** ** ** 30 ** ** ** * 52 51 1018.0 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101353 190 7 *** 1 OBS * * * 0.1 ** ** ** ** 30 ** ** ** * 53 52 1018.0 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101453 210 9 *** 1 OBS * * * 0.1 ** ** ** ** 30 ** ** ** * 53 52 1018.3 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101553 190 9 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 53 52 1019.1 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101653 180 11 *** 1 *** * * * 0.8 ** ** ** ** 10 ** ** ** * 54 53 1019.0 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101753 190 7 *** 1 *** * * * 1.5 ** ** ** ** 10 ** ** ** * 54 53 1019.1 30.08 1002.8 54 52 0.00 ***** ***** ***** ** 
727930 24233 201410101800 190 7 *** *** OVC * * * 1.5 10 ** ** ** ** ** ** ** * 54 53 1019.1 ***** 1002.3 55 52 ***** ***** ***** ***** ** 
727930 24233 201410101853 210 9 *** 5 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 54 1019.2 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410101953 200 11 *** 9 *** * * * 10.0 ** ** ** ** ** ** ** ** * 58 54 1019.4 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410102053 180 14 *** 80 *** * * * 10.0 ** ** ** ** ** ** ** ** * 62 54 1019.2 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410102153 190 15 21 80 *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 53 1019.1 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410102253 190 10 *** 230 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 53 1018.8 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410102353 150 9 *** 230 *** * * * 10.0 ** ** ** ** ** ** ** ** * 62 54 1018.6 30.06 1002.1 65 54 0.00 ***** ***** ***** ** 
727930 24233 201410110000 150 9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 62 54 1018.6 ***** 1001.6 65 50 ***** ***** ***** ***** ** 
727930 24233 201410110053 140 11 *** 95 *** * * * 10.0 ** ** ** ** ** ** ** ** * 61 54 1018.1 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
